PlantName,Disease,SetType,FileName,Path
Gauva,Mummification,,DSC_0270.JPG,C:\Users\maniv\Downloads\gauva\Mummification\Mummification\DSC_0270.JPG
Gauva,Mummification,,DSC_0271.JPG,C:\Users\maniv\Downloads\gauva\Mummification\Mummification\DSC_0271.JPG
Gauva,Mummification,,DSC_0272.JPG,C:\Users\maniv\Downloads\gauva\Mummification\Mummification\DSC_0272.JPG
Gauva,Mummification,,DSC_0273.JPG,C:\Users\maniv\Downloads\gauva\Mummification\Mummification\DSC_0273.JPG
Gauva,Rust,,DSC_0001.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0001.JPG
Gauva,Rust,,DSC_0002.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0002.JPG
Gauva,Rust,,DSC_0003.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0003.JPG
Gauva,Rust,,DSC_0004.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0004.JPG
Gauva,Rust,,DSC_0005.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0005.JPG
Gauva,Rust,,DSC_0006.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0006.JPG
Gauva,Rust,,DSC_0007.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0007.JPG
Gauva,Rust,,DSC_0008.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0008.JPG
Gauva,Rust,,DSC_0009.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0009.JPG
Gauva,Rust,,DSC_0010.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0010.JPG
Gauva,Rust,,DSC_0011.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0011.JPG
Gauva,Rust,,DSC_0012.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0012.JPG
Gauva,Rust,,DSC_0013.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0013.JPG
Gauva,Rust,,DSC_0014.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0014.JPG
Gauva,Rust,,DSC_0015.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0015.JPG
Gauva,Rust,,DSC_0016.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0016.JPG
Gauva,Rust,,DSC_0017.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0017.JPG
Gauva,Rust,,DSC_0018.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0018.JPG
Gauva,Rust,,DSC_0019.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0019.JPG
Gauva,Rust,,DSC_0020.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0020.JPG
Gauva,Rust,,DSC_0021.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0021.JPG
Gauva,Rust,,DSC_0022.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0022.JPG
Gauva,Rust,,DSC_0023.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0023.JPG
Gauva,Rust,,DSC_0024.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0024.JPG
Gauva,Rust,,DSC_0025.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0025.JPG
Gauva,Rust,,DSC_0026.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0026.JPG
Gauva,Rust,,DSC_0027.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0027.JPG
Gauva,Rust,,DSC_0028.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0028.JPG
Gauva,Rust,,DSC_0029.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0029.JPG
Gauva,Rust,,DSC_0030.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0030.JPG
Gauva,Rust,,DSC_0274.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0274.JPG
Gauva,Rust,,DSC_0275.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0275.JPG
Gauva,Rust,,DSC_0276.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0276.JPG
Gauva,Rust,,DSC_0277.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0277.JPG
Gauva,Rust,,DSC_0278.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0278.JPG
Gauva,Rust,,DSC_0281.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0281.JPG
Gauva,Rust,,DSC_0282.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0282.JPG
Gauva,Rust,,DSC_0283.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0283.JPG
Gauva,Rust,,DSC_0284.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0284.JPG
Gauva,Rust,,DSC_0285.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0285.JPG
Gauva,Rust,,DSC_0286.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0286.JPG
Gauva,Rust,,DSC_0287.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0287.JPG
Gauva,Rust,,DSC_0288.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0288.JPG
Gauva,Rust,,DSC_0289.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0289.JPG
Gauva,Rust,,DSC_0290.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0290.JPG
Gauva,Rust,,DSC_0291.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0291.JPG
Gauva,Rust,,DSC_0292.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0292.JPG
Gauva,Rust,,DSC_0293.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0293.JPG
Gauva,Rust,,DSC_0294.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0294.JPG
Gauva,Rust,,DSC_0295.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0295.JPG
Gauva,Rust,,DSC_0296.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0296.JPG
Gauva,Rust,,DSC_0297.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0297.JPG
Gauva,Rust,,DSC_0298.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0298.JPG
Gauva,Rust,,DSC_0299.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0299.JPG
Gauva,Rust,,DSC_0300.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0300.JPG
Gauva,Rust,,DSC_0301.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0301.JPG
Gauva,Rust,,DSC_0302.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0302.JPG
Gauva,Rust,,DSC_0303.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0303.JPG
Gauva,Rust,,DSC_0304.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0304.JPG
Gauva,Rust,,DSC_0305.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0305.JPG
Gauva,Rust,,DSC_0306.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0306.JPG
Gauva,Rust,,DSC_0307.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0307.JPG
Gauva,Rust,,DSC_0308.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0308.JPG
Gauva,Rust,,DSC_0309.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0309.JPG
Gauva,Rust,,DSC_0310.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0310.JPG
Gauva,Rust,,DSC_0311.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0311.JPG
Gauva,Rust,,DSC_0312.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0312.JPG
Gauva,Rust,,DSC_0313.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0313.JPG
Gauva,Rust,,DSC_0314.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0314.JPG
Gauva,Rust,,DSC_0315.JPG,C:\Users\maniv\Downloads\gauva\Rust\Rust\DSC_0315.JPG
